"artist","song","first_name","last_name","user_id","item_in_session","session_id"
"Yeah Yeah Yeahs","No No No","Jacqueline","Lynch","29","72","486"
"Nevermore","Passenger","Kate","Harrell","97","25","537"
"Jake Hess","You And Me Jesus","Jacqueline","Lynch","29","73","486"
"Stacie Orrico","So Pray (Genuine Album Version)","Kate","Harrell","97","26","537"
"Devo","Girl U Want (Live)","Kate","Harrell","97","27","537"
"Chet Baker","Blame It on My Youth (From ""Let's Get Lost"")","Kate","Harrell","97","28","537"
"Guns N' Roses","Sympathy For The Devil","Kate","Harrell","97","29","537"
"Dwight Yoakam","You're The One","Kate","Harrell","97","30","537"
"Spinners","Rubberband Man","Kate","Harrell","97","31","537"
"Diam's","Suzy 2003 (Live)","Kate","Harrell","97","33","537"
"Prohom","Mise En Bouche","Lily","Koch","15","0","417"
"Nicholas Hooper","Ron's Victory (""Harry Potter & The Half-Blood Prince"")","Kate","Harrell","97","34","537"
"Drake / Lil Wayne / Young Jeezy","I'm Goin In","Lily","Koch","15","1","417"
"Traffic","Something New","Kate","Harrell","97","35","537"
"Straight No Chaser","I'm Yours / Somewhere Over The Rainbow (EP Version)","Kate","Harrell","97","36","537"
"Leonard Cohen","So Long_ Marianne","Kate","Harrell","97","37","537"
"The Strokes","The Modern Age","Kate","Harrell","97","38","537"
"Brad Mehldau","Moon River (Live) (Album Version)","Kate","Harrell","97","39","537"
"Selena","Como La Flor (2005 Re-mastering) (Live)","Kate","Harrell","97","40","537"
"Nirvana","Come As You Are","Kate","Harrell","97","41","537"
"Her Bright Skies","Heartbreaker","Kate","Harrell","97","42","537"
"Aerosmith","Pink","Kate","Harrell","97","43","537"
"Stephen Marley","Chase Dem","Kate","Harrell","97","44","537"
"Eric Church","My Heart's Got A Memory","Jacqueline","Lynch","29","1","556"
"David Morales W/ Tamra Keenan","Here I Am (Album Version)","Kate","Harrell","97","45","537"
"Shaggy","Boombastic","Jacqueline","Lynch","29","2","556"
"Jacky Terrasson","Le Jardin d'Hiver","Jacqueline","Lynch","29","3","556"
"Raymond Van Het Groenewoud","Het Nummer Van God","Kate","Harrell","97","46","537"
"Rammstein","TE QUIERO PUTA!","Kate","Harrell","97","47","537"
"Wykked Wytch","Ripping Flesh","Jacqueline","Lynch","29","4","556"
"Cartola","Tive Sim","Kate","Harrell","97","48","537"
"Jack Johnson","Fortunate Fool","Kate","Harrell","97","49","537"
"Tom Waits","Whistlin' Past The Graveyard","Jacqueline","Lynch","29","5","556"
"Colbie Caillat","Bubbly","Jacqueline","Lynch","29","6","556"
"Coldplay","Yellow","Kate","Harrell","97","50","537"
"Does It Offend You_ Yeah?","Doomed Now","Jacqueline","Lynch","29","7","556"
"OneRepublic","Secrets","Sara","Johnson","95","1","411"
"The Crests","16 Candles","Kate","Harrell","97","51","537"
"Mutemath","Spotlight","Jacqueline","Lynch","29","8","556"
"Muse","Uprising","Sara","Johnson","95","2","411"
"Owl City","Vanilla Twilight","Kate","Harrell","97","52","537"
"Parachute","The New Year","Jacqueline","Lynch","29","9","556"
"Billy Bob Thornton and The Peasall Sisters","Road to Kaintuck","Kate","Harrell","97","53","537"
"Newton Faulkner","Dream Catch Me","Sara","Johnson","95","3","411"
"Funkadelic","Uncle Jam","Kate","Harrell","97","54","537"
"Scorpions","When The Smoke Is Going Down","Jacqueline","Lynch","29","10","556"
"OneRepublic","Secrets","Sara","Johnson","95","4","411"
"Krisiun","In League With Satan","Jacqueline","Lynch","29","11","556"
"Edward Sharpe & The Magnetic Zeros","Home","Jacqueline","Lynch","29","12","556"
"Tiger Lou","Sam_ As In Samantha","Sara","Johnson","95","5","411"
"Aerosmith","Crazy","Sara","Johnson","95","6","411"
"Zac Brown Band","Different Kind Of Fine (Album)","Kate","Harrell","97","55","537"
"Slightly Stoopid","Bandelero","Jacqueline","Lynch","29","13","556"
"Jack Johnson","Wrong Turn","Kate","Harrell","97","56","537"
"Creedence Clearwater Revival","Bad Moon Rising","Jacqueline","Lynch","29","14","556"
"Erin Bode","Here_ There And Everywhere","Sara","Johnson","95","7","411"
"Limi-T 21","Estoy Enamorado De Ella (Salsa)","Jacqueline","Lynch","29","15","556"
"Static-X","The Trance Is The Motion [Live]","Kate","Harrell","97","57","537"
"Cage The Elephant","Ain't No Rest For The Wicked (Original Version)","Sara","Johnson","95","8","411"
"Kollaa KestÃÂ¤ÃÂ¤","Musti Sotakoira (2007 Digital Remaster)","Jacqueline","Lynch","29","16","556"
"Jacky Terrasson","Le Jardin d'Hiver","Jacqueline","Lynch","29","17","556"
"Arthur Conley","Sweet Soul Music (Single/LP Version)","Sara","Johnson","95","9","411"
"Five Finger Death Punch","Stranger than Fiction","Sara","Johnson","95","10","411"
"Yann Tiersen","Le Moulin","Jacqueline","Lynch","29","18","556"
"Vampire Weekend","I Stand Corrected (Album)","Sara","Johnson","95","11","411"
"BjÃÂ¶rk","Undo","Sara","Johnson","95","12","411"
"Bananarama","Venus","Jacqueline","Lynch","29","19","556"
"Red Hot Chili Peppers","Snow [Hey Oh] (Album Version)","Jacqueline","Lynch","29","20","556"
"The Adverts","We Who Wait (Single)","Sara","Johnson","95","13","411"
"She & Him","Sweet Darlin'","Sara","Johnson","95","14","411"
"Florence + The Machine","Dog Days Are Over (Radio Edit)","Sara","Johnson","95","15","411"
"The Police","The Bed's Too Big Without You","Jacqueline","Lynch","29","22","556"
"The Cinematic Orchestra feat. Lou Rhodes","Time and Space","Sara","Johnson","95","16","411"
"Spacehog","In The Meantime (LP Version)","Jacqueline","Lynch","29","23","556"
"Owl City","Vanilla Twilight","Jacqueline","Lynch","29","24","556"
"Dead Kennedys","Too Drunk to Fuck","Sara","Johnson","95","17","411"
"The Game","No More Fun And Games","Jacqueline","Lynch","29","25","556"
"Kid Cudi","Cudi Zone","Sara","Johnson","95","18","411"
"M. Pokora","Danse Pour Moi","Jacqueline","Lynch","29","26","556"
"Kanye West","Flashing Lights","Jacqueline","Lynch","29","27","556"
"Five Iron Frenzy","Canada","Sara","Johnson","95","19","411"
"Pearl Jam","Encore Break","Jacqueline","Lynch","29","28","556"
"Les MisÃÂ©rables - 10th Anniversary Concert","Lovely Ladies","Sara","Johnson","95","20","411"
"Wayne Newton","Danke Schoen","Jacqueline","Lynch","29","30","556"
"Rage Against The Machine","Bulls On Parade","Sara","Johnson","95","22","411"
"Yeasayer","Love Me Girl","Jacqueline","Lynch","29","31","556"
"Alceu ValenÃÂ§a","Recado Falado (MetrÃÂ´ Da Saudade)","Sara","Johnson","95","23","411"
"Plain White T's","Hey There Delilah","Jacqueline","Lynch","29","32","556"
"Maxwell","Pretty Wings","Sara","Johnson","95","24","411"
"Death Cab for Cutie","The Sound of Settling (Album Version)","Jacqueline","Lynch","29","33","556"
"Smile Empty Soul","Bottom of a Bottle (Explicit Album Version)","Sara","Johnson","95","25","411"
"Usher","You'll Be In My Heart","Jacqueline","Lynch","29","34","556"
"Corona","The Rhythm Of The Night","Sara","Johnson","95","26","411"
"Daisuke Miyatani","Summer Child","Jacqueline","Lynch","29","35","556"
"Eddie Vedder","End Of The Road","Sara","Johnson","95","27","411"
"FM Static","Boy Meets Girl (And Vice Versa)","Jacqueline","Lynch","29","36","556"
"Young Money featuring Lloyd","BedRock (Radio Edit) (feat.Lloyd)","Kaleb","Cook","54","0","364"
"Jukebox The Ghost","Good Day","Sara","Johnson","95","28","411"
"Johnny Bristol","Hang On In There Baby","Kaleb","Cook","54","1","364"
"Tegan And Sara","Call It Off (Album Version)","Sara","Johnson","95","29","411"
"Dead Poetic","Dimmer Light","Sara","Johnson","95","30","411"
"Howard Jones","Dig This Well Deep","Sara","Johnson","95","31","411"
"Mohsen Namjoo","Toranj","Sara","Johnson","95","32","411"
"the bird and the bee","Love Letter To Japan","Sara","Johnson","95","33","411"
"Esa Pakarinen","Hullu mies hullu","Sara","Johnson","95","34","411"
"Linkin Park","New Divide (Album Version)","Sara","Johnson","95","35","411"
"Lil Wayne / Bobby Valentino / Kidd Kidd","Mrs. Officer","Jayden","Duffy","76","1","509"
"The Buggles","Video Killed The Radio Star","Sara","Johnson","95","36","411"
"Roberto Torres","La Muy_ Muy","Jayden","Duffy","76","2","509"
"Frumpies","Fuck Kitty","Sara","Johnson","95","37","411"
"Francisca Valenzuela","Afortunada","Sara","Johnson","95","39","411"
"The Killers","This Is Your Life","Jayden","Duffy","76","3","509"
"Lil Wayne / Eminem","Drop The World","Sara","Johnson","95","40","411"
"The All-American Rejects","Move Along","Jayden","Duffy","76","4","509"
"City And Colour","Confessions","Sara","Johnson","95","41","411"
"Of Montreal","Faberge Falls For Shuggie","Martin","Johnson","55","0","415"
"Ilan Eshkeri / London Metropolitan Orchestra / Andy Brown","The Star Shines","Sara","Johnson","95","42","411"
"Sniff 'n' The Tears","Driver's Seat","Sara","Johnson","95","43","411"
"OneRepublic","Say (All I Need)","Martin","Johnson","55","1","415"
"Jack Johnson","Breakdown","Sara","Johnson","95","44","411"
"Collie Buddz","..Come Around","Martin","Johnson","55","2","415"
"The All-American Rejects","Dirty Little Secret","Sara","Johnson","95","45","411"
"Salvador","Find The Reason (Album Version)","Martin","Johnson","55","3","415"
"The Dresden Dolls","Coin-Operated Boy","Sara","Johnson","95","46","411"
"The Verve","Bitter Sweet Symphony","Martin","Johnson","55","5","415"
"The fFormula","Cold Blooded (Acid Cleanse)","Sara","Johnson","95","47","411"
"Brad Paisley","Then","Sara","Johnson","95","48","411"
"Sick Of It All","Clobberin' Time","Sara","Johnson","95","49","411"
"The Killers","Why Don't You Find Out For Yourself","Sara","Johnson","95","50","411"
"Edward Sharpe & The Magnetic Zeros","Home","Sara","Johnson","95","52","411"
"Leona Lewis","Forgive Me","Sara","Johnson","95","53","411"
"Cream","Tales Of Brave Ulysses","Sara","Johnson","95","55","411"
"BeyoncÃÂ©","Halo","Sara","Johnson","95","56","411"
"Matthew Jay","Become Yourself","Sara","Johnson","95","57","411"
"Reel Big Fish","Another F.U. Song (Album)","Sara","Johnson","95","58","411"
"Talib Kweli","Eat To Live (Amended Version)","Sara","Johnson","95","59","411"
"PJ Harvey","No Child Of Mine","Sara","Johnson","95","60","411"
"Wet Wet Wet","Goodnight Girl","Sara","Johnson","95","61","411"
"Lifehouse","All In","Sara","Johnson","95","62","411"
"Bram Vermeulen","Mamma","Sara","Johnson","95","63","411"
"BjÃÂ¶rk","Undo","Sara","Johnson","95","64","411"
"Cat Stevens","Where Do The Children Play?","Sara","Johnson","95","65","411"
"El Coyote Y Su Banda Tierra Santa","Me Voy A Ir","Sara","Johnson","95","66","411"
"22-20s","Such A Fool","Sara","Johnson","95","67","411"
"Telepopmusik","Love Can Damage Your Health","Sara","Johnson","95","68","411"
"Arthur & Yu","The Ghost Of Old Bull Lee","Sara","Johnson","95","69","411"
"Five Iron Frenzy","Canada","Sara","Johnson","95","70","411"
"The Notorious B.I.G.","Ten Commandments (Amended Version)","Sara","Johnson","95","71","411"
"Stephen Lynch","Jim Henson's Dead","Jayden","Bell","91","0","829"
"Manowar","Shell Shock","Jacob","Klein","73","0","1049"
"Morcheeba","Women Lose Weight (Feat: Slick Rick)","Jacob","Klein","73","1","1049"
"Maroon 5","Won't Go Home Without You","Jacob","Klein","73","2","1049"
"Train","Hey_ Soul Sister","Jacob","Klein","73","3","1049"
"LMFAO","I'm In Miami Bitch","Jacob","Klein","73","4","1049"
"DJ Dizzy","Sexy Bitch","Jacob","Klein","73","5","1049"
"Fish Go Deep & Tracey K","The Cure & The Cause (Dennis Ferrer Remix)","Jacob","Klein","73","6","1049"
"M83","Staring At Me","Jacob","Klein","73","7","1049"
"Saybia","The Second You Sleep","Jacob","Klein","73","8","1049"
"Local Natives","Wide Eyes","Jacob","Klein","73","9","1049"
"South Park","La Resistance (Medley) (LP Version)","Jacob","Klein","73","10","1049"
"UNKLE Feat. Josh Homme","Restless","Jacob","Klein","73","11","1049"
"Justyna Steczkowska","Noc...","Jacob","Klein","73","12","1049"
"Evanescence","Like You","Jacob","Klein","73","13","1049"
"Coldplay","God Put A Smile Upon Your Face","Jacob","Klein","73","14","1049"
"Hot Chip","Playboy","Jacob","Klein","73","15","1049"
"Ellie Goulding","Every Time You Go","Jacob","Klein","73","16","1049"
"Postal Service","Natural Anthem (Album)","Jacob","Klein","73","17","1049"
"Jack Johnson","Taylor","Aiden","Hess","86","1","986"
"Iron And Wine","Naked As We Can","Aiden","Hess","86","2","986"
"The xx","Fantasy","Aiden","Hess","86","3","986"
"The Antlers","Epilogue","Aiden","Hess","86","4","986"
"Fattburger","Groovin'","Aiden","Hess","86","5","986"
"Chris Brown","Ain't No Way (You Won't Love Me)","Layla","Griffin","24","2","1051"
"Phoenix","Rome","Layla","Griffin","24","3","1051"
"Jim Lauderdale/Ralph Stanley & The Clinch Mountain Boys","Highway Through My Home","Layla","Griffin","24","5","1051"
"Musiq","143","Layla","Griffin","24","7","1051"
"Cass McCombs feat. Karen Black","Dreams-Come-True-Girl","Layla","Griffin","24","8","1051"
"Scissor Sisters","I Don't Feel Like Dancin'","Layla","Griffin","24","10","1051"
"O.A.R.","Right On Time (Album Version)","Layla","Griffin","24","11","1051"
"1 Mile North","Black Lines","Ryan","Smith","26","0","1068"
"Muse","Uprising","Layla","Griffin","24","12","1051"
"USS (Ubiquitous Synergy Seeker)","Man Makes The Zoo","Ryan","Smith","26","1","1068"
"The Psychedelic Furs","Blacks/Radio","Layla","Griffin","24","13","1051"
"EsmÃÂ©e Denters / Justin Timberlake","Love Dealer (Featuring Justin Timberlake)","Ryan","Smith","26","2","1068"
"Alliance Ethnik","ReprÃÂ©sente","Layla","Griffin","24","14","1051"
"Train","Hey_ Soul Sister","Ryan","Smith","26","3","1068"
"Hoobastank","Up And Gone","Layla","Griffin","24","15","1051"
"Ismael Serrano","Te Conoci","Layla","Griffin","24","16","1051"
"The Pussycat Dolls / Snoop Dogg","Bottle Pop","Ryan","Smith","26","6","1068"
"Dierks Bentley","My Love Will Follow You","Layla","Griffin","24","17","1051"
"59 Times the Pain","Found Home","Ryan","Smith","26","7","1068"
"Linkin Park","My December","Layla","Griffin","24","18","1051"
"New Order","The Perfect Kiss","Ryan","Smith","26","8","1068"
"Madeleine Peyroux","You're Gonna Make Me Lonesome When You Go","Layla","Griffin","24","19","1051"
"Bow Wow feat. Chris Brown and JohntÃÂ¡ Austin","Shortie Like Mine","Ryan","Smith","26","9","1068"
"Symphony X","Domination","Ryan","Smith","26","10","1068"
"Minnie Riperton","Inside My Love (Digitally Remastered 93)","Chloe","Cuevas","49","0","1079"
"Custom Blue","Structure","Chloe","Cuevas","49","1","1079"
"Rage Against The Machine","Killing In The Name","Chloe","Cuevas","49","2","1079"
"Milli Vanilli","Girl You Know It's True","Katherine","Gay","57","0","1020"
"David Arkenstone","Waterfall (Spirit Of The Rainforest Album Version)","Chloe","Cuevas","49","3","1079"
"Cosmo Vitelli","Robot Soul (Radio Edit)","Chloe","Cuevas","49","4","1079"
"Morcheeba","Blindfold","Chloe","Cuevas","49","5","1079"
"Jason Mraz","I'm Yours (Album Version)","Chloe","Cuevas","49","6","1079"
"Deep Dish","Say Hello","Avery","Watkins","30","2","884"
"Cutting Crew","(I Just) Died In Your Arms","Chloe","Cuevas","49","7","1079"
"The Velvet Underground","Sweet Jane","Avery","Watkins","30","3","884"
"Future Rock","Gears","Chloe","Cuevas","49","8","1079"
"The White Stripes","Seven Nation Army (Album Version)","Avery","Watkins","30","4","884"
"Coldplay","Fix You","Chloe","Cuevas","49","9","1079"
"Portishead","It Could Be Sweet","Avery","Watkins","30","5","884"
"Thelma Houston","If This Was The Last Song","Chloe","Cuevas","49","10","1079"
"Chicane","Poppiholla","Avery","Watkins","30","6","884"
"Metallica","The Unforgiven III","Ryann","Smith","92","1","1006"
"Jennifer Lopez","Apresurate","Chloe","Cuevas","49","11","1079"
"Box Car Racer","There Is","Avery","Watkins","30","7","884"
"Robin Thicke","Would That Make U Love Me","Avery","Watkins","30","8","884"
"Dashboard Confessional","Screaming Infidelities","Chloe","Cuevas","49","12","1079"
"Radney Foster","Big Idea","Avery","Watkins","30","9","884"
"La Roux","Bulletproof","Chloe","Cuevas","49","13","1079"
"Wax Tailor","The Tune","Avery","Watkins","30","11","884"
"Kings Of Leon","Trani","Chloe","Cuevas","49","14","1079"
"Kix","Girl Money","Avery","Watkins","30","12","884"
"Mother Love Bone","Chloe Dancer/Crown Of Thorns","Chloe","Cuevas","49","15","1079"
"The Decemberists","The Bachelor and the Bride","Avery","Watkins","30","13","884"
"Telefon Tel Aviv","M","Avery","Watkins","30","14","884"
"B.o.B","Nothin' On You [feat. Bruno Mars] (Album Version)","Chloe","Cuevas","49","16","1079"
"Amy Winehouse","You Sent Me Flying / Cherry","Avery","Watkins","30","15","884"
"BEFORE THE DAWN","Faithless","Chloe","Cuevas","49","17","1079"
"The Strokes","You Only Live Once","Avery","Watkins","30","16","884"
"Animals As Leaders","Tempting Time","Chloe","Cuevas","49","18","1079"
"Mazzy Star","Flowers In December","Avery","Watkins","30","17","884"
"Cream","Take It Back","Chloe","Cuevas","49","19","1079"
"MÃÂºm","Behind Two Hills&A Swimming Pool","Avery","Watkins","30","18","884"
"3OH!3","My First Kiss (Feat. Ke$ha) [Album Version]","Chloe","Cuevas","49","20","1079"
"N.W.A.","Straight Outta Compton (Extended Mix) (Edit) (Explicit)","Avery","Watkins","30","19","884"
"Dan Auerbach","Goin' Home","Chloe","Cuevas","49","21","1079"
"Lagwagon","Sick","Avery","Watkins","30","20","884"
"Coldplay","Fix You","Chloe","Cuevas","49","22","1079"
"John Mayer","Half Of My Heart","Chloe","Cuevas","49","23","1079"
"Kings Of Leon","Revelry","Chloe","Cuevas","49","24","1079"
"Ashbury Heights","World Coming Down","Chloe","Cuevas","49","25","1079"
"Scooter","Fire","Chloe","Cuevas","49","26","1079"
"Boy Kill Boy","Shoot Me Down","Chloe","Cuevas","49","27","1079"
"Eric B. & Rakim","Juice (Know The Ledge)","Chloe","Cuevas","49","28","1079"
"Josh Groban","Hymne A L'Amour (Album Version)","Chloe","Cuevas","49","29","1079"
"Bad Religion","We're Only Gonna Die (Album Version)","Chloe","Cuevas","49","30","1079"
"Tempa T","Next Hype","Chloe","Cuevas","49","31","1079"
"Charttraxx Karaoke","Fireflies","Chloe","Cuevas","49","32","1079"
"Eagles","Hotel California","Chloe","Cuevas","49","33","1079"
